ID,POST_ID,CREATED_TIME,LIKE_COUNT,MESSAGE
5595599940498146_626003198876820,119630781428450_5595599940498146,2022-09-22T12:26:28+0000,0,უფალი გფარავდეთ
5595599940498146_615889833452173,119630781428450_5595599940498146,2022-09-22T14:14:52+0000,0,მიდიიით ბიჭებო მძლივს გამოჩნდა სინათლე ქართულ ფეხბურთში
5595599940498146_1076538699891865,119630781428450_5595599940498146,2022-09-23T12:01:00+0000,0,Warmatebebi
5595599940498146_832605977731501,119630781428450_5595599940498146,2022-09-23T11:53:01+0000,0,წარმატებები ქართველებოოო🇬🇪🇬🇪🇬🇪🇬🇪🇬🇪🇬🇪❤❤❤❤❤❤❤
5595599940498146_3302348216712350,119630781428450_5595599940498146,2022-09-23T14:16:20+0000,0,გილოცავთ
5595599940498146_624409886003009,119630781428450_5595599940498146,2022-09-23T04:22:49+0000,0,წარმატებები საქართველო
5595599940498146_498875015415189,119630781428450_5595599940498146,2022-09-23T04:58:04+0000,0,წარმატებები უფლის ულევი წყალობა ქომაგებს და სრულიად საქართველოს
5595599940498146_1028563057824027,119630781428450_5595599940498146,2022-09-23T09:50:51+0000,0,უეჭველი ვიგებთ
5595599940498146_839172067073767,119630781428450_5595599940498146,2022-09-23T06:42:18+0000,0,დიდ გამარჯვებას გისურვებთ ჩვენო საყვარელო ვაჟკაცებო.
5595599940498146_1270860103742675,119630781428450_5595599940498146,2022-09-22T09:12:56+0000,0,გილოცავთ
5595599940498146_460173832820684,119630781428450_5595599940498146,2022-09-23T14:55:44+0000,0,ულევ წარმატებებს გისურვებ შვილებო.
5595599940498146_1150273298919826,119630781428450_5595599940498146,2022-09-22T08:59:07+0000,0,ქოოფედათ საქორთუოში მასახელებლეფი.
5595599940498146_3247432798856423,119630781428450_5595599940498146,2022-09-22T15:18:00+0000,0,როგორი კარგი გოგო/ბიჭები ხართ🥰🥰🥰🥰
5595599940498146_1154481668793104,119630781428450_5595599940498146,2022-09-22T06:14:32+0000,0,Carmatebebi
5595599940498146_1520774348357583,119630781428450_5595599940498146,2022-09-23T15:07:12+0000,0,წარმატებები ჩვენ ლომებს 3 - 0
5595599940498146_656088399063265,119630781428450_5595599940498146,2022-09-23T08:06:07+0000,0,წარმატებები და წარმატებებიი
5595599940498146_404449428325400,119630781428450_5595599940498146,2022-09-22T19:20:38+0000,0,ხვალ ვიზეიმებთ გამარჯვებას
5595599940498146_1547233115735172,119630781428450_5595599940498146,2022-09-23T13:38:15+0000,0,საქართველოშიფეხბუთი.ბრუნდება.გამარჯვება......
5595599940498146_460220079403197,119630781428450_5595599940498146,2022-09-23T12:26:54+0000,0,წინ გამარჯვებისაკენ ამინ
5595599940498146_620408893068881,119630781428450_5595599940498146,2022-09-22T21:37:48+0000,0,GAIXARET JIGREBO
5595599940498146_1940917566099992,119630781428450_5595599940498146,2022-09-23T15:08:05+0000,0,ჩვენო ძვირფასებო წარმატებას გისურვებთ გფარავდეთ ღმერთი
5595599940498146_470637038132002,119630781428450_5595599940498146,2022-09-23T10:28:15+0000,0,წინ გამარჯვებისკენ. დიდება.  საქართველოს
5592540404137433_842988187066251,119630781428450_5592540404137433,2022-09-20T16:16:42+0000,225,საქართველოს ბანკისგან მაგ ადამიანებს ნამდვილად ეკუთვნის კარგი პრემია ისეთი სტრესი გაიარა საწყალმა ხალხმა და ისე თანამშრომლების უსაფრთხოებაზე კი უნდა იზრუნოთ
5592540404137433_482921053484392,119630781428450_5592540404137433,2022-09-20T17:12:52+0000,16,ანკესი მაინც გაატანეთ რა 💓
5592540404137433_1214881325961236,119630781428450_5592540404137433,2022-09-20T16:21:17+0000,82,"მე პირადად, ამ კონკრეტულ ფილიალს ხშირად მივმართავ-ხოლმე  და მძევლებს შორის მაია და თეა რომ დავინახე, ძალიან შევწუხდი. ჩემი მხრიდან, მზად ვარ, თუ ფსიქოლოგიური დახმარების საჭიროება გამოიკვეთება."
5592540404137433_797491687970101,119630781428450_5592540404137433,2022-09-20T16:32:10+0000,81,ფულადი და ფსიქოლოგიური დახმარება ჭირდება ყველა მძევალს....იმედია გაითვალისწინებენ!!!
5592540404137433_782868552975909,119630781428450_5592540404137433,2022-09-20T20:08:43+0000,1,"50-ლარი მევითხოვე მეშვიდე კლასში, ექსკურსიისთვის და ბანკეტამდე მცემდნენ. რაის 2 მილიონი..."
5592540404137433_5775378819162943,119630781428450_5592540404137433,2022-09-20T16:18:04+0000,64,თქვენი კეთილი ქცევა იქნება რომ ეხლა მაგ ადამიანებს დაუფინანსოთ თერაპია ფსიქოლოგებთან. ძალიან დიდი სტრესი გამოიარეს
5592540404137433_451854840240281,119630781428450_5592540404137433,2022-09-20T16:16:17+0000,4,"მშვენიერი სეზონია კახეთში,მუშა ხელი უჭირთ რთველში და ამხელა მუტრუკი რაზე ცდება...."
5592540404137433_1064391150945520,119630781428450_5592540404137433,2022-09-20T16:15:14+0000,1,გაურკვევლობაში ნუ დაგვტოვებთ ის მაინხ გვითხარით ანკესი რათუნდოდა
5592540404137433_1122838874984088,119630781428450_5592540404137433,2022-09-20T17:05:46+0000,4,ანკესი რათ უნდოდა გამიგეთ რაა???
5592540404137433_619545293010282,119630781428450_5592540404137433,2022-09-20T18:00:22+0000,0,მართლა ნარსია იყო ? 😀😀😀😀😀😀😀😀😀
5592540404137433_459954722752185,119630781428450_5592540404137433,2022-09-20T19:57:44+0000,1,"თუ გირაო შეუფარდეს, დაუმტკიცეთ რა ნორმალურ პროცენტში, არ ჩანდა ცუდი კაცი..."
5592540404137433_1761666867540669,119630781428450_5592540404137433,2022-09-20T16:25:12+0000,8,საქბანკი მაგარი ამოჩემებული აქვთ 😀
5592540404137433_621094436300990,119630781428450_5592540404137433,2022-09-20T17:08:34+0000,2,ანკესი მაინც მიგეცათ🎣
5592540404137433_789132499179186,119630781428450_5592540404137433,2022-09-20T16:22:58+0000,9,იმ უდანაშაულო ადამიანების ფსიქოლოგიურ მდგომარეობაზე ვინმე იზრუნებს ალბათ სათანადოდ.. წარმომიდგენია როგორ სტრესში იყვნენ ...
5592540404137433_2276317375854417,119630781428450_5592540404137433,2022-09-20T16:19:33+0000,1,რუსეთის დროშა და ანკესი რად უნდოდა გაგვაგებინეთ რა😅😂😂😂😂
5592540404137433_403510241748267,119630781428450_5592540404137433,2022-09-20T16:13:21+0000,3,ყველა ბადრი ვერიქნება 😏
5592540404137433_758604528551069,119630781428450_5592540404137433,2022-09-20T17:07:52+0000,8,კარგია ❤👍🇬🇪  მთავრია უვნებლათ ჩაიარა ოპერაციამ და ყველაინ კარგათ არიან 👍
5592540404137433_5804682459551496,119630781428450_5592540404137433,2022-09-20T17:25:21+0000,1,"ეხლა მაინც მიეცით ანკესი რაგჭირსთ, შეუსრულეთ თხოვნა კაცს."
5592540404137433_604849701136156,119630781428450_5592540404137433,2022-09-20T16:33:24+0000,0,ankesi gaayoled gaertoba 🙄
5592540404137433_5314004688710430,119630781428450_5592540404137433,2022-09-20T17:09:37+0000,0,ანკესი მაინც მიგეცათ 😉☺️
5592540404137433_499931878181485,119630781428450_5592540404137433,2022-09-20T21:03:38+0000,0,გული დამწუდა🥹
5592540404137433_1251872609000081,119630781428450_5592540404137433,2022-09-20T16:15:06+0000,1,Nika თებზაობა გაიმაზა
5592540404137433_1214025762519665,119630781428450_5592540404137433,2022-09-20T17:55:31+0000,3,ხოხ ნეტა რა იყო ეს
5592540404137433_1120110908930241,119630781428450_5592540404137433,2022-09-20T16:16:24+0000,4,მადლობა ღმერთს
5592540404137433_820420132323375,119630781428450_5592540404137433,2022-09-20T16:44:26+0000,0,ანკესი მაინც მიგეცათ🤭
5592540404137433_655091342549278,119630781428450_5592540404137433,2022-09-20T19:49:45+0000,2,ანკესი მაინც მიგეცათ რა ღორობაა🤨  ითევზავებდა ახლა ციხეში მივინას სუპში თუ დაიჭერდა სტაფილოს
5592540404137433_885940449053882,119630781428450_5592540404137433,2022-09-20T20:00:29+0000,3,მძევლებს ნამდვილად ეკუთვნით ჯილდო სოლიდური თანხით  და ფსიქოლოგის დახმარება რაც მაგათმა ნერვიულობა გადაიტანეს❤❤
5592540404137433_1129680434345335,119630781428450_5592540404137433,2022-09-20T18:46:13+0000,3,ამ ქვეყანაში როგორ ყველაფერი საშაყირო ხდება და შარჟდება
5592540404137433_1130130017713698,119630781428450_5592540404137433,2022-09-20T17:51:40+0000,4,ძალიან მიხარია❤️👏მთელი დღეა განვიცდი 😌
5592540404137433_650884389644794,119630781428450_5592540404137433,2022-09-20T17:03:36+0000,3,მადლობა უფალს🙏
5592540404137433_812993636395757,119630781428450_5592540404137433,2022-09-20T18:56:42+0000,0,მგონი მივხვდი ანკესი რად უნდოდა))))  აი ფილმი რომ არის სახელი არ მახოვს  ვერტალიოტიდან რომ  გადმოუშვებს  ფულს  ბელმონდო მონაწილეობს თუ არ ვცდები -ძველი ფილმია ალბათ მასე აფრიალებდა ფულს )))
5592540404137433_3013290968969537,119630781428450_5592540404137433,2022-09-20T17:09:33+0000,3,მადლობა პოლიციას!!!!❤️
5592540404137433_1472436199901590,119630781428450_5592540404137433,2022-09-20T18:23:09+0000,0,"ეტყობა დუდუ ჩაერია მანდ, 😀"
5592540404137433_494557862163476,119630781428450_5592540404137433,2022-09-20T17:44:41+0000,0,ნეტა ანკესი მისცეს?
5592540404137433_798490198142053,119630781428450_5592540404137433,2022-09-20T16:22:14+0000,2,მადლობა ღმერთს!
5592540404137433_594543415718744,119630781428450_5592540404137433,2022-09-20T21:44:28+0000,2,მადლობა კი არა ეგ ხალხი ახლა ვინც მძევლები იყვნენ გაანთავისუფლეთ თქვენი ვალდებულებებისგან დაწყდნენ მაქანე ნერვიულიბით
5592540404137433_656874582641167,119630781428450_5592540404137433,2022-09-20T17:29:54+0000,0,ველით განმარტებებს რუსული დროშის და ანკესის საჭიროების შესახებ 😂
5592540404137433_633740921658773,119630781428450_5592540404137433,2022-09-20T17:39:27+0000,0,დოლარი რა ღირს 🤣
5592540404137433_455843449895340,119630781428450_5592540404137433,2022-09-20T18:56:16+0000,0,შსს 👏❤️👍
5592540404137433_1138385420089134,119630781428450_5592540404137433,2022-09-21T19:24:18+0000,0,"ამდღეებში მელოდეთ!  ✌️ 
სხვა თუარაფერი სესხის ჩამოწერას მოვითხოვ !"
5592540404137433_1154956231776607,119630781428450_5592540404137433,2022-09-20T16:32:24+0000,1,მადლობა ღმერთს 🙏🧡
5592540404137433_3239516029623612,119630781428450_5592540404137433,2022-09-20T16:19:59+0000,1,Damainteresa ikneb kitxot ankesida rysetus drosga ratundoda albad ik mifrinavda vovastan mere albad romeligac mdinareze itevzavebda.mainc sgeekitxot ikneb
5592540404137433_623048552705807,119630781428450_5592540404137433,2022-09-20T19:51:14+0000,0,ანკესი მიეცით?
5592540404137433_600693985039968,119630781428450_5592540404137433,2022-09-20T16:51:21+0000,1,დალოცოს ყველანი უფალმა
5592540404137433_1108414776453465,119630781428450_5592540404137433,2022-09-20T16:13:31+0000,0,euf
5592540404137433_406957934843711,119630781428450_5592540404137433,2022-09-20T20:47:32+0000,0,მადლობა ეკუთვნის ყველას ვინც  კომენტარებს წერთ ამ  დაძაბულ მდგომარეობის მაყურებლებო.ყველამ ამოისუნთქა მხოლოდ ის გვაჯავრებს  გადაეცემა თუ არა ძვირადღირებული ანკესი.!!😀😁😀
5592540404137433_766057687801920,119630781428450_5592540404137433,2022-09-20T16:25:16+0000,2,როგორ ველოდებოდი ამ სიახლეს ❤️❤️ გილოცავთ მშვიდობიანად დასრულებას
5592540404137433_488759966582068,119630781428450_5592540404137433,2022-09-21T07:07:01+0000,0,"იმ მძევალს, გუშინდელი რიგის ნომერი ხომ გამოადგება?🤔"
5592540404137433_811776693344695,119630781428450_5592540404137433,2022-09-21T07:02:42+0000,1,აუ იმ ადამიანს რიგის ნომერს ნუ ააღებინებთ ისე მიიღეთ ხოლმე ყოვეთვის ❤️
5592540404137433_595066759076192,119630781428450_5592540404137433,2022-09-20T18:43:44+0000,1,შსს👍❤
5592540404137433_1030950167600896,119630781428450_5592540404137433,2022-09-20T18:34:42+0000,0,ანკესი აჩუქეთ გთხოვთ🙏🏻😀
5592540404137433_5681298215255291,119630781428450_5592540404137433,2022-09-20T17:08:50+0000,2,"გილოცავთ 🧡🧡🧡🧡 მძევლებს მხნეობას ვუსურვებ, თქვენთვის კი ბოლო ყოფილიყოს ასეთი შემთხვევა."
5592540404137433_2354649038037731,119630781428450_5592540404137433,2022-09-20T16:17:23+0000,1,რა კარგია♥️
5592540404137433_1111806919435700,119630781428450_5592540404137433,2022-09-20T16:52:59+0000,0,Chem saqmes aravin mixeda raaa😅😅😅😅😅shemdegs me shevyvebi 😅😅😅😅😅
5592540404137433_486123776698650,119630781428450_5592540404137433,2022-09-20T20:16:12+0000,0,ჭიები მაინც გაეტნიათ ამ უბედურისთვის ძველი ანკესისთვის🤣🤣🤣🤣
5592540404137433_813257850106047,119630781428450_5592540404137433,2022-09-20T16:24:34+0000,1,ბრავო👏👏
5592540404137433_638673014273966,119630781428450_5592540404137433,2022-09-21T04:45:28+0000,0,დავმშვიდდი ანკესის ამბავი რო. გაირკვა🤣რაიმე სასწაულს ველოდი
5592540404137433_1257930044983729,119630781428450_5592540404137433,2022-09-20T21:51:16+0000,0,Ankesze camoego ra knas
5592540404137433_583486196792624,119630781428450_5592540404137433,2022-09-20T19:05:31+0000,0,მგონია რომ ზღაპარს ვკითხულობ ძილის წინ💫
5592540404137433_610529810787454,119630781428450_5592540404137433,2022-09-20T16:15:43+0000,1,მადლობა ღმერთს 💖
5592540404137433_5606293672768921,119630781428450_5592540404137433,2022-09-20T19:08:45+0000,1,ვულოცავ ბანკის თანამშრომლებს განთავისუფლებას. უფალი გფარავდეთ
5592540404137433_834417981030683,119630781428450_5592540404137433,2022-09-20T16:51:18+0000,1,გილოცავთ
5592540404137433_651540176212578,119630781428450_5592540404137433,2022-09-20T16:28:12+0000,0,მადლობა ღმერთს🙏🧡
5592540404137433_507847951180050,119630781428450_5592540404137433,2022-09-21T19:06:11+0000,0,"კითხვა მაქვს:-
 მეგრელებს ბანკში მიიღებთ თუ ონლაინ  გვაუწყებთ სიახლეებს ?.😃"
5592540404137433_5455483657899645,119630781428450_5592540404137433,2022-09-20T18:36:08+0000,0,👍👍✊✊შსს
5592540404137433_1042473379751714,119630781428450_5592540404137433,2022-09-20T19:54:32+0000,0,"ხათუნა  მე  მადლობას ვუხდი  სპეცოპერაციების  მონაწილეებს,  რომელთა  სიცოცხლეც   საფრთხეში იყო... დანარჩენი  თბილისში  გავაგრძელოთ...."
5592540404137433_1358627201332605,119630781428450_5592540404137433,2022-09-20T18:05:57+0000,0,"ყოჩაღ მძევლების გამძლეობას, ჯანმრთელობას ვუსურვებ მათ, ყველაფერი რომ დამთავრდება , გთხოვთ დაწერეთ ანკესი რათ უნდოდა იმ ბოროტმოქმედს"
5592540404137433_2140154312835800,119630781428450_5592540404137433,2022-09-20T16:22:41+0000,0,დაისჯება იმედია სათანადოდ !
5592540404137433_1291908711614468,119630781428450_5592540404137433,2022-09-20T19:55:10+0000,0,ეს რა იყო გამაგებინა და არ მინდა არაფერი😁
5592540404137433_394265416231475,119630781428450_5592540404137433,2022-09-21T16:12:07+0000,0,"ანკესი გასაგებია მაგრამ, აი 2 მილიონი ვერ გავიგე რად უნდოდა🤔😂😂😂"
5592540404137433_813350376534937,119630781428450_5592540404137433,2022-09-20T17:29:32+0000,0,მადლობა უფალს
5592540404137433_1030546500976137,119630781428450_5592540404137433,2022-09-20T16:19:20+0000,0,მადლობა ღმერთს
5592540404137433_500845391889182,119630781428450_5592540404137433,2022-09-20T17:28:31+0000,0,მადლობა უფალს ყველა უსაფრთხოდ გამოვიდა 🙏🏻
5592540404137433_1049607732417425,119630781428450_5592540404137433,2022-09-20T19:44:08+0000,0,მაგას ეგ ანკესი აღარ დაჭირდება და იქნებ მე მომცეთ
5592540404137433_1031958787500088,119630781428450_5592540404137433,2022-09-21T13:14:02+0000,0,ანკესი რისთვის უნდოდა?მაგას ვერ მივხვდი.
5592540404137433_1692304051153599,119630781428450_5592540404137433,2022-09-20T19:35:47+0000,0,რომ გავიცინო შეიძლება? 🤣🤣🤣
5592540404137433_3245049142429560,119630781428450_5592540404137433,2022-09-20T16:45:15+0000,0,მადლობა ღმერთს მშვიდობით ჩაიარა მაგრამ მათი ფსიქოლოგიური მდგომარეობა ყოჩაღი მძევლები  გავნადგურდი მათი დარდით🙏🙏
5592540404137433_2265467606961841,119630781428450_5592540404137433,2022-09-20T16:15:19+0000,0,მადლობა ღმერთს
5592540404137433_613547150490587,119630781428450_5592540404137433,2022-09-20T19:01:14+0000,0,მადლობა უფალს.
5592540404137433_457097086351517,119630781428450_5592540404137433,2022-09-20T16:22:33+0000,0,მადლობა უფალს
5592540404137433_587598093037194,119630781428450_5592540404137433,2022-09-20T16:16:21+0000,0,"ვაჰ, კიდევ კარგი❤️"
5592540404137433_655857462396690,119630781428450_5592540404137433,2022-09-20T16:55:40+0000,0,ვიღაც  მაგრად გამწარეთ ჯადო გაგიკეთათ 😁
5592540404137433_417318167100149,119630781428450_5592540404137433,2022-09-20T16:46:39+0000,0,ანკესი და რუსული დროშა გაატანეთ ციხეში მაგ არაკაცს
5592540404137433_1564894640597710,119630781428450_5592540404137433,2022-09-20T22:25:50+0000,0,ჯერ ვერტმფრენს ითხოვდა მერე სპრინტერს და ბოლოს რითი წავიდა.❤ კარგია რო მშვიდობიანად დასრულდა.
5592540404137433_1151341672144097,119630781428450_5592540404137433,2022-09-20T17:44:02+0000,0,უფალს მადლობა
5592540404137433_922822302011432,119630781428450_5592540404137433,2022-09-20T17:22:03+0000,0,გილოცავთ!
5592540404137433_795748148345770,119630781428450_5592540404137433,2022-09-20T16:40:59+0000,0,მადლობა უფალს
5592540404137433_774843153749323,119630781428450_5592540404137433,2022-09-20T21:08:31+0000,0,Imitom rom ankesa qvia da verc mixvdnen vin iyo gaegadavat
5592540404137433_393998786236360,119630781428450_5592540404137433,2022-09-20T19:23:31+0000,0,"ანკესი რად უნდოდა მაგ უბედურს
🤭😄"
5592540404137433_600577634898846,119630781428450_5592540404137433,2022-09-21T15:47:57+0000,0,ანკესი შეუგზავნეთ რა ციხეში😂😂😂
5592540404137433_627419918821239,119630781428450_5592540404137433,2022-09-20T16:15:21+0000,0,გილოცავთ ♥️ 🙏
5592540404137433_1095053911144357,119630781428450_5592540404137433,2022-09-20T18:03:08+0000,0,გილოცავფ მშვიდობიან დასასრულს და ვფიქრობ მძევლები ნამდვილად იმსახურებენ წამახალისებელ ჯილდოს გამძლეობისთვის
5592540404137433_638483787789527,119630781428450_5592540404137433,2022-09-20T19:55:13+0000,0,ანკესი მიეცით იმ ადამიანს🎣🎣🎣
5592540404137433_1097276581175929,119630781428450_5592540404137433,2022-09-20T16:40:10+0000,0,გილოცავთ!
5592540404137433_1146331805975388,119630781428450_5592540404137433,2022-09-20T16:33:16+0000,0,გილოცავთ 💖
5592540404137433_2017929645073568,119630781428450_5592540404137433,2022-09-20T16:36:46+0000,0,ვულოცავ ყველას!!!! ❣️
5592540404137433_481648183826111,119630781428450_5592540404137433,2022-09-20T16:58:40+0000,0,გაიხარეთ❤️
5592540404137433_807277467286935,119630781428450_5592540404137433,2022-09-21T21:39:39+0000,0,Sasamartloze mainc atqmevion ankesi rat undoda  didad moxaruli viqnebit yvela 🤣
5592540404137433_420208633585417,119630781428450_5592540404137433,2022-09-20T16:49:05+0000,0,რა კარგი ამბავიააა🙏🙏🙏❤️❤️
5592540404137433_638090434416729,119630781428450_5592540404137433,2022-09-20T16:22:40+0000,0,ბოროტმოქმედი🥺
5592540404137433_484592743543442,119630781428450_5592540404137433,2022-09-20T17:40:28+0000,0,ყოჩაღ 👏👏👏
5592540404137433_593721262488719,119630781428450_5592540404137433,2022-09-20T17:14:32+0000,0,Rogoec iqna 🙏🙏
5592540404137433_1227324071457055,119630781428450_5592540404137433,2022-09-20T18:40:17+0000,0,ეს რა იყო.
5592540404137433_1407076689788282,119630781428450_5592540404137433,2022-09-21T22:42:47+0000,0,ჩემი საუკეთესო ბანკი 😍 ერთადერთი ბანკი რომელთანაც ვთანამშრომლობ
5592540404137433_1481008722403277,119630781428450_5592540404137433,2022-09-20T21:10:27+0000,0,Gaixaret kargia mshvidad ro chamtavrda yvelaperi
5592540404137433_474556277928562,119630781428450_5592540404137433,2022-09-20T17:52:54+0000,0,ღმერთმა  გიშველოთ
5592540404137433_414569627425093,119630781428450_5592540404137433,2022-09-20T17:13:11+0000,0,მადლობა  უფალს
5592540404137433_597587105240802,119630781428450_5592540404137433,2022-09-21T04:22:23+0000,0,პოლიცია მართლა თავის ადგილზედგას ყოჩაღ აი ესე გადავრჩებით თქვენს იმედად და ამ მთავრობის იმედად 🤣🤣🤣🤣ანკესები ყველა პოლიციელს🤣🤣
5592540404137433_1180304099186162,119630781428450_5592540404137433,2022-09-20T16:42:38+0000,0,Дарча 2 милиони акет
5592540404137433_2323732134431909,119630781428450_5592540404137433,2022-09-20T22:41:43+0000,0,მერე იკისრე შეჩემა🤣🤣
5592540404137433_753578399272922,119630781428450_5592540404137433,2022-09-20T21:43:32+0000,0,rogor dardat mawevs gulze netavi ishova ankesi bolo bolooo😆
5592540404137433_1496971647431316,119630781428450_5592540404137433,2022-09-20T18:55:34+0000,0,Ai ik dachirdeba ankesi .kameris kvemot baseini da itevzavebs
5592540404137433_656300019028175,119630781428450_5592540404137433,2022-09-21T03:54:59+0000,0,მართიალია ელე გეთანხმები…
5592540404137433_1405186493336714,119630781428450_5592540404137433,2022-09-20T20:16:39+0000,0,აკურხებინეთ ჯადო აქვს საქართველოს ბანკს მგონი წლებია😁❤️🙏🏻💫
5592540404137433_1243715626204662,119630781428450_5592540404137433,2022-09-20T19:03:17+0000,0,მზის სინათლე არ უნდა აღირსო მაგ არაკაცს.
5592540404137433_600918498366782,119630781428450_5592540404137433,2022-09-20T16:28:31+0000,0,Gilocavt
5592540404137433_644160327060708,119630781428450_5592540404137433,2022-09-20T18:28:33+0000,0,2milionit maiamhi midioda satevzaod kutaisuri ankesi sxvaramea
5592540404137433_3426216407702108,119630781428450_5592540404137433,2022-09-20T16:22:54+0000,0,გოგონები როგორ არიან.ერთერთი გოგო ძალიან ცუდად იყო.
5592540404137433_828482334969735,119630781428450_5592540404137433,2022-09-20T17:58:07+0000,0,ვაიმეე🙏
5592540404137433_1227668514459742,119630781428450_5592540404137433,2022-09-20T16:22:01+0000,0,ვინ რას გატანს ვინმეს ხო უნდა იფიქროს მაგ უპატრონომ
5592540404137433_805240477267092,119630781428450_5592540404137433,2022-09-20T16:22:05+0000,0,გილოცავთ
5592540404137433_621350866110324,119630781428450_5592540404137433,2022-09-20T22:13:45+0000,0,ხალხო მოდი ფონდი შევქმნათ და NKS-ი დავუპერედაჩოთ 🤣🫶🏻 სვიაზზე ყოფნას იმსახურებს 🤘🏻😎
5592540404137433_599845701790143,119630781428450_5592540404137433,2022-09-20T19:32:47+0000,0,სწრაფი კვების ობიექტი რომ დაამატოთ ფილიალებს არ გაწყენდათ 🤣🤣
5592540404137433_655022012551333,119630781428450_5592540404137433,2022-09-20T18:06:06+0000,0,როგორ გამიხარდაა👏👏👏👏👏ასე
5592540404137433_1188508675062253,119630781428450_5592540404137433,2022-09-20T18:40:18+0000,0,Madloba ufals.
5592540404137433_798573144621430,119630781428450_5592540404137433,2022-09-20T17:53:12+0000,0,"ანკესი ხო აჩუქეთ? გული არ ატკინოთ ადამიანს,იქნებ როგორ სჭირდება."
5592540404137433_826515071859865,119630781428450_5592540404137433,2022-09-20T16:54:19+0000,0,Yochag maladec zalian gamixarda ♥️♥️♥️♥️♥️
5592540404137433_1152205025370914,119630781428450_5592540404137433,2022-09-20T17:26:24+0000,0,გილოცავთ
5592540404137433_1109531793270528,119630781428450_5592540404137433,2022-09-20T16:15:59+0000,0,ყოჩაღ
5592540404137433_506279058169737,119630781428450_5592540404137433,2022-09-20T16:20:52+0000,0,გაიხარეთ.    დაახალეთ კონდახი მაგ მუქთამჭამელას
5592540404137433_829468548246732,119630781428450_5592540404137433,2022-09-20T16:15:55+0000,0,eee gatexa magrad
5592540404137433_620897182862422,119630781428450_5592540404137433,2022-09-21T05:22:14+0000,0,ერთი თვე სალაპარაკე გვექნება ქვეყანას..
5592540404137433_382074724141902,119630781428450_5592540404137433,2022-09-20T17:46:28+0000,0,სად მიძვრებოდი რომ მიძვრებოდი   ჩვენც კი გვინდა მილიონი მაგრამ ქე ვზივართ წყნარად ჩვენთვის
5592540404137433_610311160794764,119630781428450_5592540404137433,2022-09-20T20:03:29+0000,0,ანკესის მნიშვნელობა მაინტერესებს....დზალიან.
5592540404137433_617540146759083,119630781428450_5592540404137433,2022-09-21T06:02:58+0000,0,აწი მეგრელებს მოემსახურეთ დისტანციურად!!😁
5592540404137433_768456397755925,119630781428450_5592540404137433,2022-09-20T16:47:18+0000,0,მადლიბა უფალს გავიმარჯვეთ😘😘😘😘
5592540404137433_1545084619280389,119630781428450_5592540404137433,2022-09-22T08:02:50+0000,0,ბრავო.
5592540404137433_3708804109346006,119630781428450_5592540404137433,2022-09-23T11:31:42+0000,0,წარმატებები🤍
5592540404137433_887197296021965,119630781428450_5592540404137433,2022-09-20T18:58:16+0000,0,ის გოგო როგორ არის? ცუდად რო გახდა
5592540404137433_894252158207179,119630781428450_5592540404137433,2022-09-20T19:30:39+0000,0,გაიხარეთ
5592540404137433_495669232019262,119630781428450_5592540404137433,2022-09-21T05:12:41+0000,0,"მადლობა ყველას, ტელევიზიების გარდა ))"
5592540404137433_768621677776554,119630781428450_5592540404137433,2022-09-20T16:49:36+0000,0,Kai kacooo🤔🤔
5592540404137433_1083143035895594,119630781428450_5592540404137433,2022-09-20T21:45:21+0000,0,დისტანციურად გვემსახურებით ხვალიდან ხომ მეგრელებს?🤔🤔🤔
5592540404137433_5780876838598867,119630781428450_5592540404137433,2022-09-20T16:24:24+0000,0,მადლობა ᲦმერᲗს!
5592540404137433_847378540001727,119630781428450_5592540404137433,2022-09-20T17:25:01+0000,0,საქართველოს ბანკი მიყვარხართ 💘💜
5592540404137433_856752055735709,119630781428450_5592540404137433,2022-09-20T17:54:05+0000,0,წარმატებები საქართველოს ბანკი • Bank of Georgia საქართველოს ბანკს. თქვენ საუკეთესოები ხართ. 🙏სასიხარულოა რომ ყველაფერმა კარგასდ ჩაიარა.
5592540404137433_1462865440886833,119630781428450_5592540404137433,2022-09-20T16:51:07+0000,0,ასე ვინ დაგწყევლათ?ყველა გზააბნეულს თქვენთან რომ უნდა შემოსვლა და რეალით შოუში მონაწილეობა!
5592540404137433_1383938292015764,119630781428450_5592540404137433,2022-09-20T16:14:53+0000,1,"ანკესი და დროშა იქონიეთ მაინც ფილიალებში, ამით არ დასრულდება ეს საცირკო წარმოდგენები."
5592540404137433_567365148491600,119630781428450_5592540404137433,2022-09-20T19:22:27+0000,0,Gilocavt...
5592540404137433_1026669128004406,119630781428450_5592540404137433,2022-09-20T16:16:02+0000,0,ტრაექტორიაზე ეტყობოდა
5592540404137433_5437466893010264,119630781428450_5592540404137433,2022-09-20T16:15:39+0000,0,რა დროს ვთქვი ბეყეა მეთქი.
5592540404137433_836364544025073,119630781428450_5592540404137433,2022-09-20T16:19:39+0000,2,პოლიციელი გმირია მიგეწერათ ;)
5592540404137433_3304260066484400,119630781428450_5592540404137433,2022-09-20T21:37:16+0000,0,ანკესის განვადებას რამდენ პროცენტში აკეთებთ?
5592540404137433_1080239076190214,119630781428450_5592540404137433,2022-09-20T16:25:11+0000,0,ძალიან კარგი ♥️
5592540404137433_1185277965363230,119630781428450_5592540404137433,2022-09-20T18:08:33+0000,0,ამოვისუნთქეთ.
